
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      |
| 2905.png                 | 0.0711      | 0.0369      | 0.0369      | 1.0000      |
| 2939.png                 | 0.2926      | 0.1714      | 0.1714      | 1.0000      |
| 2940.png                 | 0.2956      | 0.1735      | 0.1735      | 1.0000      |
| 295.png                  | 0.9701      | 0.9419      | 0.9770      | 0.9632      |
| 2989.png                 | 0.3420      | 0.2063      | 0.2087      | 0.9463      |
| 3.png                    | 0.2033      | 0.1132      | 0.1132      | 1.0000      |
| 30.png                   | 0.9533      | 0.9107      | 0.9725      | 0.9347      |
| 301.png                  | 0.2388      | 0.1356      | 0.1356      | 0.9984      |
| 3022.png                 | 0.0344      | 0.0175      | 0.0175      | 1.0000      |
| 3023.png                 | 0.0757      | 0.0393      | 0.0393      | 1.0000      |
| 3024.png                 | 0.9262      | 0.8626      | 0.9740      | 0.8830      |
| 3026.png                 | 0.1036      | 0.0546      | 0.0546      | 1.0000      |
| 3027.png                 | 0.0696      | 0.0361      | 0.0361      | 1.0000      |
| 303.png                  | 0.1769      | 0.0970      | 0.0970      | 1.0000      |
| 3047.png                 | 0.0171      | 0.0086      | 0.0086      | 1.0000      |
| 3048.png                 | 0.0114      | 0.0057      | 0.0057      | 1.0000      |
| 31.png                   | 0.9366      | 0.8807      | 0.9967      | 0.8833      |
| 311.png                  | 0.1227      | 0.0654      | 0.0654      | 1.0000      |
| 312.png                  | 0.9562      | 0.9161      | 0.9491      | 0.9635      |
| 316.png                  | 0.8845      | 0.7929      | 0.9816      | 0.8049      |
| 317.png                  | 0.9161      | 0.8452      | 0.9491      | 0.8853      |
| 318.png                  | 0.0546      | 0.0281      | 0.0281      | 1.0000      |
| 319.png                  | 0.0503      | 0.0258      | 0.0258      | 1.0000      |
| 32.png                   | 0.1893      | 0.1045      | 0.1055      | 0.9210      |
| 320.png                  | 0.8566      | 0.7492      | 0.8181      | 0.8990      |
| 321.png                  | 0.8649      | 0.7620      | 0.8782      | 0.8521      |
| 322.png                  | 0.0756      | 0.0393      | 0.0393      | 1.0000      |
| 325.png                  | 0.7427      | 0.5907      | 0.6387      | 0.8873      |
| 33.png                   | 0.0518      | 0.0266      | 0.0266      | 1.0000      |
| 332.png                  | 0.7845      | 0.6454      | 0.9150      | 0.6865      |
| 333.png                  | 0.3832      | 0.2370      | 0.2414      | 0.9296      |
| 339.png                  | 0.0582      | 0.0300      | 0.0300      | 1.0000      |
| 342.png                  | 0.1084      | 0.0573      | 0.0573      | 1.0000      |
| 345.png                  | 0.7741      | 0.6314      | 0.9929      | 0.6343      |
| 346.png                  | 0.9040      | 0.8248      | 0.9771      | 0.8410      |
| 347.png                  | 0.8968      | 0.8130      | 0.9021      | 0.8916      |
| 35.png                   | 0.0107      | 0.0054      | 0.0054      | 1.0000      |
| 357.png                  | 0.0436      | 0.0223      | 0.0223      | 1.0000      |
| 359.png                  | 0.9448      | 0.8954      | 0.9615      | 0.9287      |
| 36.png                   | 0.8868      | 0.7966      | 0.9994      | 0.7970      |
| 37.png                   | 0.9030      | 0.8231      | 0.9995      | 0.8234      |
| 38.png                   | 0.8991      | 0.8166      | 0.9996      | 0.8169      |
| 384.png                  | 0.1670      | 0.0911      | 0.0911      | 1.0000      |
| 385.png                  | 0.1994      | 0.1107      | 0.1107      | 1.0000      |
| 386.png                  | 0.1972      | 0.1094      | 0.1094      | 1.0000      |
| 387.png                  | 0.1875      | 0.1035      | 0.1035      | 1.0000      |
| 388.png                  | 0.1739      | 0.0952      | 0.0952      | 1.0000      |
| 389.png                  | 0.1573      | 0.0854      | 0.0854      | 1.0000      |
| 39.png                   | 0.9360      | 0.8797      | 0.9914      | 0.8865      |
| 390.png                  | 0.0325      | 0.0165      | 0.0165      | 1.0000      |
| 391.png                  | 0.9573      | 0.9181      | 0.9746      | 0.9406      |
| 392.png                  | 0.8965      | 0.8124      | 0.9186      | 0.8754      |
| 395.png                  | 0.8674      | 0.7658      | 0.8364      | 0.9007      |
| 396.png                  | 0.6600      | 0.4925      | 0.5057      | 0.9497      |
| 397.png                  | 0.7768      | 0.6350      | 0.6540      | 0.9562      |
| 398.png                  | 0.1169      | 0.0621      | 0.0621      | 0.9993      |
| 4.png                    | 0.1937      | 0.1072      | 0.1072      | 1.0000      |
| 40.png                   | 0.9504      | 0.9054      | 0.9761      | 0.9259      |
| 41.png                   | 0.9197      | 0.8514      | 0.9689      | 0.8753      |
| 415.png                  | 0.8176      | 0.6915      | 0.7965      | 0.8399      |
| 416.png                  | 0.4735      | 0.3102      | 0.3303      | 0.8357      |
| 417.png                  | 0.3631      | 0.2218      | 0.2392      | 0.7536      |
| 418.png                  | 0.9581      | 0.9195      | 0.9961      | 0.9229      |
| 419.png                  | 0.9668      | 0.9358      | 0.9880      | 0.9466      |
| 42.png                   | 0.0860      | 0.0449      | 0.0449      | 1.0000      |
| 420.png                  | 0.9271      | 0.8641      | 0.9964      | 0.8668      |
| 421.png                  | 0.7547      | 0.6060      | 0.9985      | 0.6065      |
| 422.png                  | 0.6429      | 0.4738      | 1.0000      | 0.4738      |
| 43.png                   | 0.8740      | 0.7762      | 0.9437      | 0.8139      |
| 44.png                   | 0.0486      | 0.0249      | 0.0249      | 1.0000      |
| 442.png                  | 0.1338      | 0.0717      | 0.0717      | 1.0000      |
| 443.png                  | 0.1978      | 0.1098      | 0.1098      | 1.0000      |
| 444.png                  | 0.1717      | 0.0939      | 0.0939      | 1.0000      |
| 445.png                  | 0.1665      | 0.0908      | 0.0908      | 1.0000      |
| 446.png                  | 0.1120      | 0.0593      | 0.0593      | 1.0000      |
| 447.png                  | 0.1064      | 0.0562      | 0.0562      | 1.0000      |
| 448.png                  | 0.0424      | 0.0216      | 0.0216      | 1.0000      |
| 449.png                  | 0.5958      | 0.4243      | 0.4505      | 0.8795      |
| 455.png                  | 0.8404      | 0.7247      | 0.9956      | 0.7271      |
| 456.png                  | 0.9607      | 0.9244      | 0.9842      | 0.9384      |
| 457.png                  | 0.9757      | 0.9526      | 0.9941      | 0.9580      |
| 458.png                  | 0.9194      | 0.8508      | 0.9974      | 0.8527      |
| 461.png                  | 0.7635      | 0.6175      | 0.7550      | 0.7722      |
| 462.png                  | 0.7986      | 0.6647      | 0.7657      | 0.8344      |
| 463.png                  | 0.7047      | 0.5440      | 0.6589      | 0.7572      |
| 464.png                  | 0.7378      | 0.5845      | 0.7021      | 0.7773      |
| 470.png                  | 0.8971      | 0.8135      | 0.9454      | 0.8536      |
| 472.png                  | 0.0503      | 0.0258      | 0.0258      | 1.0000      |
| 473.png                  | 0.0404      | 0.0206      | 0.0206      | 1.0000      |
| 474.png                  | 0.6153      | 0.4444      | 0.4694      | 0.8930      |
| 475.png                  | 0.5302      | 0.3608      | 0.3843      | 0.8548      |
| 476.png                  | 0.0193      | 0.0097      | 0.0097      | 1.0000      |
| 480.png                  | 0.9130      | 0.8398      | 0.9953      | 0.8432      |
| 481.png                  | 0.8390      | 0.7226      | 0.7502      | 0.9515      |
| 482.png                  | 0.6358      | 0.4660      | 0.4780      | 0.9488      |
| 483.png                  | 0.4444      | 0.2857      | 0.2889      | 0.9626      |
| 485.png                  | 0.5260      | 0.3569      | 0.3665      | 0.9316      |
| 486.png                  | 0.0625      | 0.0323      | 0.0323      | 1.0000      |
| 487.png                  | 0.9351      | 0.8782      | 0.9542      | 0.9169      |
| 490.png                  | 0.7342      | 0.5801      | 0.9968      | 0.5812      |
| 496.png                  | 0.3345      | 0.2008      | 0.2036      | 0.9369      |
| 497.png                  | 0.6141      | 0.4431      | 0.4510      | 0.9621      |
| 498.png                  | 0.0841      | 0.0439      | 0.0439      | 0.9984      |
| 499.png                  | 0.6247      | 0.4542      | 0.4682      | 0.9385      |
| 5.png                    | 0.2331      | 0.1319      | 0.1319      | 1.0000      |
| 500.png                  | 0.0680      | 0.0352      | 0.0352      | 0.9892      |
| 501.png                  | 0.0625      | 0.0322      | 0.0323      | 0.9891      |
| 502.png                  | 0.8336      | 0.7147      | 0.9980      | 0.7157      |
| 503.png                  | 0.8763      | 0.7799      | 0.9749      | 0.7958      |
| 504.png                  | 0.8077      | 0.6775      | 0.7350      | 0.8964      |
| 508.png                  | 0.1455      | 0.0784      | 0.0784      | 1.0000      |
| 51.png                   | 0.1300      | 0.0695      | 0.0695      | 1.0000      |
| 510.png                  | 0.9422      | 0.8907      | 0.9744      | 0.9120      |
| 511.png                  | 0.9544      | 0.9128      | 0.9876      | 0.9233      |
| 512.png                  | 0.1679      | 0.0917      | 0.0917      | 1.0000      |
| 513.png                  | 0.1211      | 0.0644      | 0.0644      | 1.0000      |
| 515.png                  | 0.0961      | 0.0505      | 0.0505      | 1.0000      |
| 517.png                  | 0.8668      | 0.7650      | 0.9945      | 0.7682      |
| 532.png                  | 0.8274      | 0.7056      | 0.7885      | 0.8703      |
| 537.png                  | 0.2330      | 0.1318      | 0.1319      | 0.9981      |
| 538.png                  | 0.2419      | 0.1376      | 0.1376      | 0.9995      |
| 541.png                  | 0.3279      | 0.1961      | 0.1962      | 0.9972      |
| 551.png                  | 0.9090      | 0.8332      | 0.9835      | 0.8450      |
| 552.png                  | 0.8827      | 0.7901      | 0.8492      | 0.9190      |
| 553.png                  | 0.8779      | 0.7824      | 0.9674      | 0.8036      |
| 554.png                  | 0.0461      | 0.0236      | 0.0236      | 1.0000      |
| 555.png                  | 0.0443      | 0.0227      | 0.0227      | 1.0000      |
| 556.png                  | 0.1319      | 0.0706      | 0.0706      | 1.0000      |
| 557.png                  | 0.0980      | 0.0515      | 0.0515      | 1.0000      |
| 563.png                  | 0.1221      | 0.0650      | 0.0650      | 1.0000      |
| 566.png                  | 0.9369      | 0.8813      | 0.9878      | 0.8910      |
| 567.png                  | 0.8763      | 0.7798      | 0.9854      | 0.7890      |
| 569.png                  | 0.0412      | 0.0210      | 0.0210      | 1.0000      |
| 575.png                  | 0.9214      | 0.8543      | 0.9659      | 0.8808      |
| 576.png                  | 0.0944      | 0.0496      | 0.0496      | 1.0000      |
| 582.png                  | 0.9705      | 0.9427      | 0.9846      | 0.9568      |
| 584.png                  | 0.0528      | 0.0271      | 0.0271      | 1.0000      |
| 585.png                  | 0.0178      | 0.0090      | 0.0090      | 1.0000      |
| 59.png                   | 0.0612      | 0.0316      | 0.0316      | 1.0000      |
| 597.png                  | 0.7290      | 0.5736      | 1.0000      | 0.5736      |
| 598.png                  | 0.8538      | 0.7449      | 0.9203      | 0.7962      |
| 6.png                    | 0.0717      | 0.0372      | 0.0373      | 0.8981      |
| 60.png                   | 0.9531      | 0.9103      | 0.9589      | 0.9472      |
| 61.png                   | 0.9609      | 0.9248      | 0.9783      | 0.9442      |
| 619.png                  | 0.9018      | 0.8212      | 0.9711      | 0.8418      |
| 62.png                   | 0.9280      | 0.8657      | 0.9729      | 0.8871      |
| 621.png                  | 0.1057      | 0.0558      | 0.0558      | 1.0000      |
| 622.png                  | 0.1199      | 0.0638      | 0.0638      | 1.0000      |
| 628.png                  | 0.3002      | 0.1766      | 0.1766      | 1.0000      |
| 63.png                   | 0.9678      | 0.9377      | 0.9688      | 0.9669      |
| 631.png                  | 0.0382      | 0.0195      | 0.0195      | 1.0000      |
| 632.png                  | 0.9728      | 0.9470      | 0.9679      | 0.9777      |
| 635.png                  | 0.0863      | 0.0451      | 0.0451      | 1.0000      |
| 636.png                  | 0.1221      | 0.0650      | 0.0650      | 1.0000      |
| 637.png                  | 0.9619      | 0.9265      | 0.9814      | 0.9431      |
| 638.png                  | 0.1812      | 0.0996      | 0.0996      | 1.0000      |
| 64.png                   | 0.9640      | 0.9305      | 0.9741      | 0.9541      |
| 642.png                  | 0.8808      | 0.7870      | 0.9995      | 0.7874      |
| 643.png                  | 0.8255      | 0.7028      | 0.7994      | 0.8533      |
| 644.png                  | 0.6173      | 0.4464      | 0.4642      | 0.9211      |
| 645.png                  | 0.5218      | 0.3530      | 0.3597      | 0.9504      |
| 646.png                  | 0.7652      | 0.6197      | 0.7051      | 0.8366      |
| 647.png                  | 0.7980      | 0.6639      | 0.7276      | 0.8835      |
| 649.png                  | 0.1648      | 0.0898      | 0.0898      | 1.0000      |
| 65.png                   | 0.9477      | 0.9005      | 0.9737      | 0.9230      |
| 650.png                  | 0.1956      | 0.1084      | 0.1084      | 1.0000      |
| 651.png                  | 0.1880      | 0.1038      | 0.1038      | 1.0000      |
| 652.png                  | 0.1675      | 0.0914      | 0.0914      | 1.0000      |
| 66.png                   | 0.9184      | 0.8491      | 0.9662      | 0.8751      |
| 673.png                  | 0.8490      | 0.7377      | 0.9627      | 0.7594      |
| 674.png                  | 0.0322      | 0.0164      | 0.0164      | 1.0000      |
| 7.png                    | 0.0599      | 0.0309      | 0.0309      | 1.0000      |
| 713.png                  | 0.0587      | 0.0302      | 0.0302      | 1.0000      |
| 714.png                  | 0.8728      | 0.7744      | 0.7759      | 0.9974      |
| 736.png                  | 0.1622      | 0.0882      | 0.0882      | 1.0000      |
| 743.png                  | 0.3601      | 0.2196      | 0.2196      | 1.0000      |
| 744.png                  | 0.3267      | 0.1952      | 0.1952      | 1.0000      |
| 753.png                  | 0.8888      | 0.7999      | 0.9267      | 0.8539      |
| 754.png                  | 0.5075      | 0.3401      | 0.9785      | 0.3426      |
| 755.png                  | 0.6704      | 0.5042      | 0.9856      | 0.5080      |
| 756.png                  | 0.9117      | 0.8378      | 0.9943      | 0.8418      |
| 765.png                  | 0.0697      | 0.0361      | 0.0361      | 1.0000      |
| 772.png                  | 0.0540      | 0.0278      | 0.0278      | 1.0000      |
| 786.png                  | 0.3357      | 0.2017      | 0.2017      | 1.0000      |
| 787.png                  | 0.3115      | 0.1845      | 0.1845      | 1.0000      |
| 788.png                  | 0.3235      | 0.1930      | 0.1930      | 1.0000      |
| 789.png                  | 0.2712      | 0.1569      | 0.1569      | 1.0000      |
| 79.png                   | 0.0847      | 0.0442      | 0.0442      | 1.0000      |
| 796.png                  | 0.2924      | 0.1713      | 0.1713      | 1.0000      |
| 8.png                    | 0.0551      | 0.0283      | 0.0283      | 1.0000      |
| 802.png                  | 0.2014      | 0.1120      | 0.1120      | 1.0000      |
| 816.png                  | 0.2336      | 0.1322      | 0.1322      | 1.0000      |
| 819.png                  | 0.0631      | 0.0326      | 0.0326      | 1.0000      |
| 82.png                   | 0.9357      | 0.8792      | 0.9848      | 0.8913      |
| 820.png                  | 0.0634      | 0.0327      | 0.0327      | 1.0000      |
| 822.png                  | 0.0337      | 0.0171      | 0.0171      | 1.0000      |
| 823.png                  | 0.4447      | 0.2859      | 1.0000      | 0.2859      |
| 826.png                  | 0.0519      | 0.0267      | 0.0267      | 1.0000      |
| 827.png                  | 0.9082      | 0.8318      | 0.9715      | 0.8526      |
| 829.png                  | 0.1818      | 0.1000      | 0.1000      | 1.0000      |
| 83.png                   | 0.6633      | 0.4962      | 0.5211      | 0.9121      |
| 830.png                  | 0.1003      | 0.0528      | 0.0528      | 1.0000      |
| 831.png                  | 0.9017      | 0.8210      | 0.9933      | 0.8256      |
| 832.png                  | 0.8383      | 0.7216      | 1.0000      | 0.7216      |
| 833.png                  | 0.7981      | 0.6640      | 0.9960      | 0.6658      |
| 843.png                  | 0.0376      | 0.0192      | 0.0192      | 1.0000      |
| 846.png                  | 0.7975      | 0.6631      | 1.0000      | 0.6631      |
| 847.png                  | 0.0726      | 0.0376      | 0.0376      | 1.0000      |
| 848.png                  | 0.0992      | 0.0522      | 0.0522      | 1.0000      |
| 851.png                  | 0.0507      | 0.0260      | 0.0260      | 1.0000      |
| 852.png                  | 0.8985      | 0.8158      | 0.9897      | 0.8227      |
| 853.png                  | 0.0897      | 0.0469      | 0.0469      | 1.0000      |
| 854.png                  | 0.0910      | 0.0477      | 0.0477      | 1.0000      |
| 860.png                  | 0.3189      | 0.1897      | 0.1897      | 1.0000      |
| 861.png                  | 0.3767      | 0.2320      | 0.2320      | 1.0000      |
| 862.png                  | 0.3779      | 0.2330      | 0.2330      | 1.0000      |
| 868.png                  | 0.3227      | 0.1924      | 0.1924      | 1.0000      |
| 870.png                  | 0.0425      | 0.0217      | 0.0217      | 1.0000      |
| 872.png                  | 0.0252      | 0.0128      | 0.0128      | 1.0000      |
| 904.png                  | 0.0796      | 0.0415      | 0.0415      | 1.0000      |
| 909.png                  | 0.3588      | 0.2186      | 0.2186      | 0.9999      |
| 918.png                  | 0.0218      | 0.0110      | 0.0110      | 1.0000      |
| 92.png                   | 0.7684      | 0.6239      | 0.9695      | 0.6364      |
| 920.png                  | 0.0214      | 0.0108      | 0.0108      | 1.0000      |
| 922.png                  | 0.0683      | 0.0353      | 0.0353      | 1.0000      |
| 923.png                  | 0.0733      | 0.0381      | 0.0381      | 1.0000      |
| 924.png                  | 0.0743      | 0.0386      | 0.0386      | 1.0000      |
| 925.png                  | 0.0518      | 0.0266      | 0.0266      | 1.0000      |
| 926.png                  | 0.0277      | 0.0140      | 0.0140      | 1.0000      |
| 927.png                  | 0.2659      | 0.1533      | 0.1539      | 0.9752      |
| 928.png                  | 0.0420      | 0.0214      | 0.0214      | 1.0000      |
| 929.png                  | 0.0357      | 0.0182      | 0.0182      | 1.0000      |
| 930.png                  | 0.0340      | 0.0173      | 0.0173      | 1.0000      |
| 931.png                  | 0.0279      | 0.0142      | 0.0142      | 1.0000      |
| 932.png                  | 0.0197      | 0.0099      | 0.0099      | 1.0000      |
| 933.png                  | 0.0776      | 0.0403      | 0.0403      | 1.0000      |
| 934.png                  | 0.0887      | 0.0464      | 0.0464      | 1.0000      |
| 935.png                  | 0.0788      | 0.0410      | 0.0410      | 1.0000      |
| 936.png                  | 0.9714      | 0.9445      | 0.9764      | 0.9665      |
| 937.png                  | 0.0631      | 0.0326      | 0.0326      | 1.0000      |
| 938.png                  | 0.0477      | 0.0245      | 0.0245      | 1.0000      |
| 94.png                   | 0.0685      | 0.0355      | 0.0355      | 1.0000      |
| 947.png                  | 0.0472      | 0.0242      | 0.0242      | 0.9990      |
| 948.png                  | 0.0564      | 0.0290      | 0.0290      | 0.9926      |
| 949.png                  | 0.0317      | 0.0161      | 0.0161      | 1.0000      |
| 95.png                   | 0.0252      | 0.0128      | 0.0128      | 1.0000      |
| 950.png                  | 0.0237      | 0.0120      | 0.0120      | 1.0000      |
| 951.png                  | 0.0420      | 0.0214      | 0.0214      | 0.9793      |
| 965.png                  | 0.0137      | 0.0069      | 0.0069      | 1.0000      |
| 966.png                  | 0.2399      | 0.1363      | 0.1368      | 0.9745      |
| 967.png                  | 0.0438      | 0.0224      | 0.0224      | 1.0000      |
| 968.png                  | 0.0673      | 0.0348      | 0.0348      | 1.0000      |
| 969.png                  | 0.0557      | 0.0286      | 0.0286      | 1.0000      |
| 97.png                   | 0.0498      | 0.0255      | 0.0255      | 1.0000      |
| 970.png                  | 0.0283      | 0.0144      | 0.0144      | 1.0000      |
| 971.png                  | 0.0185      | 0.0093      | 0.0093      | 1.0000      |
| 972.png                  | 0.0183      | 0.0092      | 0.0092      | 1.0000      |
| 973.png                  | 0.7316      | 0.5768      | 0.9985      | 0.5773      |
| 975.png                  | 0.0463      | 0.0237      | 0.0237      | 1.0000      |
| 977.png                  | 0.0972      | 0.0511      | 0.0518      | 0.7837      |
| 978.png                  | 0.0314      | 0.0160      | 0.0160      | 0.9447      |
| 982.png                  | 0.0803      | 0.0418      | 0.0418      | 1.0000      |
| 990.png                  | 0.0403      | 0.0206      | 0.0206      | 0.9879      |
| 991.png                  | 0.0356      | 0.0181      | 0.0181      | 1.0000      |
| 992.png                  | 0.9485      | 0.9020      | 0.9527      | 0.9443      |
| 993.png                  | 0.9143      | 0.8421      | 0.9811      | 0.8560      |
| 994.png                  | 0.9041      | 0.8250      | 0.9057      | 0.9025      |
| 995.png                  | 0.9408      | 0.8882      | 0.9309      | 0.9509      |
| 996.png                  | 0.9361      | 0.8799      | 0.9601      | 0.9133      |
| 997.png                  | 0.8927      | 0.8062      | 0.9430      | 0.8475      |
| 998.png                  | 0.0376      | 0.0192      | 0.0192      | 0.9367      |
| 999.png                  | 0.2753      | 0.1596      | 0.1624      | 0.9024      |
------------------------------------------------------------------------------------
| MEAN                     | 0.3569      | 0.2933      | 0.3461      | 0.9303      |
====================================================================================
