
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1472.png                 | 0.0126      | 0.0063      | 0.0063      | 0.9574      | 
| 1473.png                 | 0.0133      | 0.0067      | 0.0067      | 0.9599      | 
| 1474.png                 | 0.0109      | 0.0055      | 0.0055      | 1.0000      | 
| 1476.png                 | 0.0115      | 0.0058      | 0.0058      | 0.9986      | 
| 1477.png                 | 0.0138      | 0.0069      | 0.0069      | 0.9916      | 
| 1478.png                 | 0.0108      | 0.0054      | 0.0054      | 1.0000      | 
| 1479.png                 | 0.0074      | 0.0037      | 0.0037      | 1.0000      | 
| 1480.png                 | 0.0215      | 0.0109      | 0.0109      | 0.9993      | 
| 1481.png                 | 0.0222      | 0.0112      | 0.0113      | 0.9901      | 
| 1482.png                 | 0.0251      | 0.0127      | 0.0127      | 0.9528      | 
| 1484.png                 | 0.0177      | 0.0089      | 0.0090      | 0.7560      | 
| 1485.png                 | 0.0223      | 0.0113      | 0.0113      | 0.9783      | 
| 1486.png                 | 0.0178      | 0.0090      | 0.0090      | 0.9245      | 
| 1487.png                 | 0.0073      | 0.0037      | 0.0037      | 1.0000      | 
| 1488.png                 | 0.0119      | 0.0060      | 0.0060      | 0.9819      | 
| 1490.png                 | 0.0218      | 0.0110      | 0.0110      | 0.9752      | 
| 1491.png                 | 0.0111      | 0.0056      | 0.0056      | 0.9873      | 
| 1492.png                 | 0.0103      | 0.0052      | 0.0052      | 0.9930      | 
| 1496.png                 | 0.0487      | 0.0249      | 0.0250      | 0.9784      | 
| 1498.png                 | 0.0325      | 0.0165      | 0.0165      | 0.9520      | 
